EmployeeID,Age,Gender,MaritalStatus,Department,JobRole,EducationField,Education,BusinessTravel,DistanceFromHome_KM,MonthlyIncome,PercentSalaryHike,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,NumCompaniesWorked,TrainingTimesLastYear,OverTime,StockOptionLevel,JobInvolvement,JobSatisfaction,EnvironmentSatisfaction,RelationshipSatisfaction,WorkLifeBalance,PerformanceRating,Attrition,Reason_Category,Exit_Reason_HR_Recorded,Retention_Attempted,Retention_Action_Taken,Retained,Retention_Outcome_Reason
EMP08748,28,Male,Married,Sales,Sales Manager,Marketing,5,Travel_Frequently,9,61264,19,16,12,6,0,5,2,No,0,3,4,3,3,4,3,No,,,NA,NA,NA,Employee did not resign
EMP08749,37,Female,Divorced,Finance,Finance Manager,Marketing,2,Travel_Frequently,2,71459,19,19,0,0,0,5,0,Yes,0,4,2,2,1,4,3,No,,,NA,NA,NA,Employee did not resign
EMP08750,38,Male,Married,Sales,Sales Representative,Medical,1,Travel_Rarely,1,85084,11,20,2,1,0,1,1,No,1,2,3,1,3,3,3,Yes,Career Growth and Promotion,Left for a brand name company on the resume.,Yes,Manager Change,No,Action didn't address the actual root cause
EMP08751,24,Male,Married,Operations,Operations Manager,Marketing,2,Travel_Rarely,1,92109,16,6,0,0,0,6,1,No,2,4,3,4,3,4,4,No,,,NA,NA,NA,Employee did not resign
EMP08752,46,Female,Divorced,R&D,ML Engineer,Computer Science,2,Travel_Frequently,2,48659,21,28,3,1,0,5,4,Yes,0,2,1,1,1,2,3,Yes,Career Growth and Promotion,Expressed frustration over being overlooked for promotion.,No,Not Applicable,No,No retention conversation initiated before exit
EMP08753,43,Female,Single,Sales,Sales Manager,Business,1,Travel_Rarely,1,107735,18,25,1,0,1,7,5,No,1,4,3,3,2,3,3,No,,,NA,NA,NA,Employee did not resign
EMP08754,20,Female,Single,IT,Software Engineer,Marketing,4,Travel_Frequently,18,70695,11,3,1,0,1,6,5,Yes,0,3,4,3,3,2,3,No,,,NA,NA,NA,Employee did not resign
EMP08755,46,Male,Divorced,Marketing,Marketing Executive,Human Resources,2,Travel_Frequently,5,46929,13,28,4,1,4,0,1,Yes,1,2,3,2,4,3,3,No,,,NA,NA,NA,Employee did not resign
EMP08756,35,Female,Single,Marketing,Marketing Manager,Business,5,Travel_Frequently,3,64099,11,17,3,2,0,3,3,No,1,4,4,4,1,3,3,No,,,NA,NA,NA,Employee did not resign
EMP08757,26,Female,Divorced,Operations,Operations Executive,Marketing,4,Travel_Frequently,2,45758,11,19,15,7,7,5,1,No,0,4,4,3,2,3,3,No,,,NA,NA,NA,Employee did not resign
EMP08758,28,Female,Divorced,R&D,ML Engineer,Business,3,Travel_Rarely,7,54171,11,10,2,0,1,6,4,No,0,1,3,2,1,4,3,No,,,NA,NA,NA,Employee did not resign
EMP08759,26,Male,Divorced,IT,Software Engineer,Marketing,2,Travel_Frequently,19,59278,13,8,3,2,2,7,5,No,1,4,1,3,3,3,3,Yes,Work-Life Balance,Cited excessive overtime affecting personal life.,No,Not Applicable,No,No retention conversation initiated before exit
EMP08760,24,Female,Divorced,R&D,Data Scientist,Business,4,Travel_Rarely,11,81287,12,10,8,4,0,1,1,No,0,3,1,3,2,1,3,No,,,NA,NA,NA,Employee did not resign
EMP08761,43,Male,Married,Operations,Operations Executive,Computer Science,2,Travel_Frequently,1,44627,15,25,3,1,3,3,3,Yes,2,2,4,1,3,2,3,Yes,Compensation and Benefits,Left for a role offering significantly higher pay.,Yes,Salary Hike,Yes,Action directly addressed the root cause of dissatisfaction
EMP08762,22,Male,Married,Marketing,Marketing Manager,Medical,5,Travel_Rarely,24,87219,16,10,2,0,2,7,0,Yes,1,4,3,4,3,3,3,No,,,NA,NA,NA,Employee did not resign
EMP08763,26,Female,Divorced,Sales,Sales Manager,Other,3,Travel_Rarely,12,124380,13,8,1,0,0,0,3,No,0,2,3,3,3,1,3,Yes,Compensation and Benefits,Raised concerns about stagnant compensation over the years.,Yes,Salary Hike,Yes,Action directly addressed the root cause of dissatisfaction
EMP08764,42,Male,Divorced,R&D,Research Scientist,Computer Science,1,Travel_Rarely,1,60332,13,24,5,4,0,6,1,No,1,3,2,2,2,2,3,No,,,NA,NA,NA,Employee did not resign
EMP08765,29,Male,Divorced,Human Resources,Recruiter,Human Resources,1,Travel_Frequently,5,66928,14,15,6,2,1,5,5,No,1,3,4,2,3,3,3,No,,,NA,NA,NA,Employee did not resign
EMP08766,30,Female,Divorced,Finance,Accountant,Marketing,1,Travel_Rarely,1,56869,11,12,0,0,0,5,4,No,0,3,3,4,4,3,3,No,,,NA,NA,NA,Employee did not resign
EMP08767,36,Male,Married,R&D,ML Engineer,Business,3,Travel_Rarely,1,47385,11,18,0,0,0,7,2,No,1,4,4,2,1,4,3,No,,,NA,NA,NA,Employee did not resign
EMP08768,25,Male,Divorced,IT,Software Engineer,Medical,4,Travel_Rarely,1,90483,13,7,1,0,1,1,1,Yes,0,2,2,3,4,3,4,No,,,NA,NA,NA,Employee did not resign
EMP08769,36,Female,Married,Marketing,Marketing Executive,Human Resources,5,Non-Travel,1,100873,16,18,6,4,3,0,1,No,0,1,4,4,4,3,3,No,,,NA,NA,NA,Employee did not resign
EMP08770,41,Female,Divorced,Marketing,Content Strategist,Human Resources,1,Travel_Frequently,3,70905,11,23,0,0,0,7,2,Yes,1,3,1,4,3,1,4,Yes,Career Growth and Promotion,Left for a brand name company on the resume.,No,Not Applicable,No,No retention conversation initiated before exit
EMP08771,20,Male,Married,Operations,Operations Executive,Marketing,5,Travel_Rarely,1,78624,11,5,3,2,0,5,1,No,2,2,4,3,2,2,3,No,,,NA,NA,NA,Employee did not resign
EMP08772,23,Female,Married,Operations,Operations Manager,Life Sciences,4,Travel_Frequently,14,102598,18,9,1,0,0,3,2,No,1,4,4,1,2,4,3,No,,,NA,NA,NA,Employee did not resign
EMP08773,52,Male,Single,Marketing,Marketing Executive,Life Sciences,3,Travel_Rarely,11,58754,17,34,12,10,0,0,1,No,1,4,1,2,4,4,3,Yes,Managerial and team conflict,Reported ongoing friction with reporting manager.,Yes,Manager Change,Yes,Action directly addressed the root cause of dissatisfaction
EMP08774,35,Male,Divorced,Finance,Financial Analyst,Other,3,Travel_Rarely,5,112878,16,17,1,0,1,3,5,Yes,2,4,1,3,3,4,4,No,,,NA,NA,NA,Employee did not resign
EMP08775,33,Female,Married,Operations,Operations Executive,Business,2,Travel_Rarely,1,52411,14,15,2,1,1,2,4,Yes,2,4,3,2,3,4,3,Yes,Career Growth and Promotion,Left for a brand name company on the resume.,Yes,Promotion,Yes,Action directly addressed the root cause of dissatisfaction
EMP08776,27,Male,Married,Marketing,Marketing Manager,Business,3,Travel_Frequently,11,56565,18,12,3,2,0,0,5,No,0,4,4,4,2,1,3,No,,,NA,NA,NA,Employee did not resign
EMP08777,34,Female,Divorced,Operations,Operations Manager,Life Sciences,5,Travel_Frequently,21,58515,15,16,1,0,1,7,1,Yes,0,2,2,2,1,3,3,No,,,NA,NA,NA,Employee did not resign
EMP08778,44,Male,Single,Human Resources,HR Manager,Medical,3,Travel_Rarely,2,94328,14,26,1,0,0,1,0,No,1,3,3,2,3,4,3,No,,,NA,NA,NA,Employee did not resign
EMP08779,37,Male,Single,Marketing,Marketing Manager,Technical Degree,4,Travel_Frequently,3,86804,11,19,1,0,1,3,5,No,0,3,4,4,2,2,3,No,,,NA,NA,NA,Employee did not resign
EMP08780,37,Female,Divorced,Operations,Operations Executive,Marketing,3,Travel_Frequently,1,61675,11,19,3,1,0,0,2,Yes,0,3,4,3,2,3,3,No,,,NA,NA,NA,Employee did not resign
EMP08781,39,Female,Divorced,IT,IT Support,Life Sciences,1,Travel_Rarely,4,62583,18,21,0,0,0,0,2,No,2,3,4,4,3,3,3,No,,,NA,NA,NA,Employee did not resign
EMP08782,29,Male,Divorced,R&D,Data Scientist,Life Sciences,4,Travel_Rarely,3,35684,15,11,2,1,0,5,0,Yes,0,1,4,2,4,3,3,Yes,Relocation and personal,Spouse's job transfer required relocation.,No,Not Applicable,No,"Non-negotiable personal/relocation factor, action could not change outcome"
EMP08783,24,Male,Married,Marketing,Content Strategist,Human Resources,4,Travel_Rarely,4,22306,17,10,1,0,0,0,4,No,0,3,4,3,3,4,3,No,,,NA,NA,NA,Employee did not resign
EMP08784,29,Female,Divorced,Sales,Sales Manager,Other,2,Travel_Frequently,21,67926,17,11,0,0,0,2,2,Yes,1,2,4,1,1,3,3,No,,,NA,NA,NA,Employee did not resign
EMP08785,39,Female,Married,Operations,Logistics Coordinator,Human Resources,4,Travel_Rarely,1,68761,14,21,2,1,1,3,1,No,2,3,3,3,3,4,3,No,,,NA,NA,NA,Employee did not resign
EMP08786,27,Male,Divorced,Finance,Financial Analyst,Technical Degree,3,Travel_Frequently,5,114801,11,9,3,2,3,6,2,Yes,0,4,3,3,3,4,3,No,,,NA,NA,NA,Employee did not resign
EMP08787,20,Male,Divorced,Finance,Financial Analyst,Medical,1,Travel_Rarely,1,42958,17,7,3,1,0,5,4,No,3,4,4,2,1,2,3,Yes,Career Growth and Promotion,Wanted faster career progression than company could offer.,No,Not Applicable,No,No retention conversation initiated before exit
EMP08788,31,Male,Married,Sales,Account Manager,Other,3,Travel_Rarely,1,88748,13,13,2,1,2,4,1,No,0,2,1,4,2,3,3,No,,,NA,NA,NA,Employee did not resign
EMP08789,30,Male,Divorced,Marketing,Marketing Manager,Life Sciences,3,Travel_Rarely,9,75387,18,12,1,0,0,4,4,No,2,4,4,3,2,2,4,Yes,Compensation and Benefits,Left for a role offering significantly higher pay.,Yes,Salary Hike,Yes,Action directly addressed the root cause of dissatisfaction
EMP08790,23,Male,Divorced,Operations,Operations Executive,Marketing,2,Travel_Frequently,12,60882,11,8,2,1,0,0,5,No,1,1,4,3,2,3,3,Yes,Career Growth and Promotion,Left to take up a more senior designation elsewhere.,Yes,Promotion,No,Offer came too late; decision was already final
EMP08791,20,Female,Divorced,R&D,Research Scientist,Other,3,Travel_Rarely,8,88291,15,9,5,2,0,2,5,Yes,2,3,4,4,2,3,3,Yes,Relocation and personal,Needed to relocate closer to family.,No,Not Applicable,No,"Non-negotiable personal/relocation factor, action could not change outcome"
EMP08792,33,Male,Married,Finance,Financial Analyst,Marketing,5,Travel_Rarely,16,74972,13,15,1,0,1,5,0,No,0,4,4,3,3,4,3,No,,,NA,NA,NA,Employee did not resign
EMP08793,37,Female,Married,Operations,Logistics Coordinator,Other,3,Travel_Frequently,17,65843,17,19,10,9,4,7,5,No,0,3,4,4,4,3,3,No,,,NA,NA,NA,Employee did not resign
EMP08794,29,Female,Single,Marketing,Content Strategist,Business,5,Non-Travel,4,62195,11,11,3,0,1,5,5,No,1,3,1,4,2,2,3,Yes,Career Growth and Promotion,Left for a brand name company on the resume.,Yes,Promotion,No,Offer came too late; decision was already final
EMP08795,46,Female,Married,Finance,Finance Manager,Business,1,Travel_Rarely,22,40519,11,28,0,0,0,2,2,No,1,3,1,1,4,4,3,No,,,NA,NA,NA,Employee did not resign
EMP08796,26,Female,Married,Marketing,Content Strategist,Other,5,Travel_Frequently,17,86489,15,8,0,0,0,7,0,No,1,4,3,4,3,3,3,Yes,Career Growth and Promotion,Felt there was no clear promotion path in current role.,Yes,Promotion,Yes,Action directly addressed the root cause of dissatisfaction
EMP08797,35,Female,Divorced,R&D,ML Engineer,Other,1,Travel_Rarely,5,25253,16,17,1,0,1,3,0,No,1,3,2,4,3,2,3,No,,,NA,NA,NA,Employee did not resign
EMP08798,41,Male,Single,R&D,Research Scientist,Marketing,3,Travel_Rarely,1,57856,11,23,5,3,2,2,1,No,1,3,2,3,3,4,3,No,,,NA,NA,NA,Employee did not resign
EMP08799,37,Female,Divorced,Human Resources,HR Manager,Human Resources,3,Travel_Rarely,1,40912,16,19,0,0,0,2,4,No,2,3,1,2,4,3,3,No,,,NA,NA,NA,Employee did not resign
EMP08800,34,Male,Married,Operations,Operations Executive,Other,5,Travel_Rarely,1,67804,11,16,7,3,1,0,3,Yes,2,2,1,4,2,2,3,No,,,NA,NA,NA,Employee did not resign
EMP08801,33,Male,Divorced,IT,IT Support,Human Resources,5,Travel_Frequently,17,37846,11,30,21,20,2,2,1,No,0,3,4,4,4,2,3,No,,,NA,NA,NA,Employee did not resign
EMP08802,34,Female,Single,Human Resources,HR Manager,Human Resources,1,Travel_Frequently,1,40603,20,16,0,0,0,1,1,No,1,4,4,2,1,4,3,No,,,NA,NA,NA,Employee did not resign
EMP08803,27,Female,Married,Marketing,Marketing Manager,Life Sciences,3,Non-Travel,14,36784,15,9,0,0,0,0,4,Yes,1,3,3,3,4,4,3,No,,,NA,NA,NA,Employee did not resign
EMP08804,35,Female,Single,Marketing,Marketing Manager,Technical Degree,4,Travel_Frequently,1,58237,25,17,17,16,4,4,1,No,1,3,2,4,2,2,3,No,,,NA,NA,NA,Employee did not resign
EMP08805,50,Female,Divorced,Sales,Account Manager,Medical,1,Travel_Rarely,3,28353,11,32,1,0,1,6,3,No,0,3,4,1,3,2,3,Yes,Work-Life Balance,Struggled to balance work demands with family time.,Yes,Flexible Work,Yes,Action directly addressed the root cause of dissatisfaction
EMP08806,25,Female,Divorced,IT,Software Engineer,Medical,2,Travel_Frequently,1,55658,13,16,13,10,1,1,3,Yes,0,3,3,4,4,2,3,No,,,NA,NA,NA,Employee did not resign
EMP08807,34,Female,Divorced,IT,DevOps Engineer,Business,3,Travel_Rarely,7,34742,14,16,0,0,0,3,2,No,0,3,4,3,3,4,3,No,,,NA,NA,NA,Employee did not resign
EMP08808,35,Male,Single,IT,IT Support,Medical,2,Travel_Rarely,27,56776,11,17,0,0,0,0,1,No,1,2,1,1,3,3,3,Yes,Work-Life Balance,Reported burnout due to high workload over long periods.,Yes,Manager Change,No,Action didn't address the actual root cause
EMP08809,37,Female,Single,R&D,Laboratory Technician,Other,4,Travel_Frequently,6,68954,11,19,0,0,0,1,0,No,1,2,2,2,2,1,3,Yes,Managerial and team conflict,Reported ongoing friction with reporting manager.,Yes,Manager Change,Yes,Action directly addressed the root cause of dissatisfaction
EMP08810,45,Male,Divorced,Marketing,Marketing Executive,Life Sciences,1,Travel_Rarely,4,45481,17,27,0,0,0,4,4,No,0,3,2,4,4,3,3,Yes,Compensation and Benefits,Raised concerns about stagnant compensation over the years.,Yes,Salary Hike,Yes,Action directly addressed the root cause of dissatisfaction
EMP08811,42,Female,Married,Marketing,Marketing Manager,Other,3,Travel_Rarely,5,54511,17,24,2,1,1,2,1,No,2,2,3,4,3,3,3,No,,,NA,NA,NA,Employee did not resign
EMP08812,36,Female,Single,Operations,Operations Executive,Human Resources,5,Travel_Frequently,11,95290,16,20,11,5,0,6,1,Yes,1,3,3,1,3,1,3,Yes,Career Growth and Promotion,Felt there was no clear promotion path in current role.,Yes,Promotion,Yes,Action directly addressed the root cause of dissatisfaction
EMP08813,44,Female,Divorced,IT,Software Engineer,Marketing,4,Travel_Frequently,4,46747,17,26,10,8,1,2,3,No,2,3,2,3,4,3,3,No,,,NA,NA,NA,Employee did not resign
EMP08814,36,Male,Divorced,Sales,Sales Manager,Computer Science,5,Travel_Rarely,5,98365,13,18,3,1,3,2,2,No,1,3,4,3,4,1,3,No,,,NA,NA,NA,Employee did not resign
EMP08815,32,Female,Married,Operations,Logistics Coordinator,Technical Degree,3,Non-Travel,5,67768,13,14,1,0,1,4,1,No,0,3,2,2,2,4,4,No,,,NA,NA,NA,Employee did not resign
EMP08816,38,Female,Divorced,Operations,Logistics Coordinator,Technical Degree,5,Travel_Frequently,2,52794,11,20,1,0,1,6,5,No,2,3,1,1,2,4,3,No,,,NA,NA,NA,Employee did not resign
EMP08817,35,Female,Divorced,Finance,Financial Analyst,Medical,5,Travel_Frequently,6,111691,12,17,0,0,0,2,5,No,1,3,4,3,1,4,3,No,,,NA,NA,NA,Employee did not resign
EMP08818,45,Female,Married,Marketing,Content Strategist,Human Resources,3,Travel_Rarely,8,29656,11,27,2,1,0,1,4,Yes,0,3,3,4,4,3,3,No,,,NA,NA,NA,Employee did not resign
EMP08819,36,Female,Single,IT,Software Engineer,Medical,5,Travel_Rarely,3,78058,12,18,2,1,0,6,4,No,1,3,4,4,2,3,3,No,,,NA,NA,NA,Employee did not resign
EMP08820,33,Female,Single,Finance,Finance Manager,Medical,4,Travel_Rarely,2,82979,18,15,0,0,0,5,2,No,0,2,4,2,2,3,3,No,,,NA,NA,NA,Employee did not resign
EMP08821,29,Male,Divorced,Operations,Operations Manager,Life Sciences,3,Travel_Frequently,13,63631,16,11,2,0,1,0,2,No,1,3,3,2,1,3,3,No,,,NA,NA,NA,Employee did not resign
EMP08822,47,Male,Married,R&D,Research Scientist,Life Sciences,3,Travel_Rarely,1,65880,17,29,5,2,2,2,2,Yes,0,4,1,3,2,2,3,No,,,NA,NA,NA,Employee did not resign
EMP08823,27,Female,Married,Human Resources,Recruiter,Life Sciences,2,Travel_Rarely,5,16575,19,12,3,2,1,6,5,Yes,0,1,4,4,2,4,3,No,,,NA,NA,NA,Employee did not resign
EMP08824,38,Female,Married,Marketing,Marketing Manager,Business,5,Travel_Rarely,9,79435,22,20,1,0,1,4,2,Yes,1,3,2,1,3,3,3,No,,,NA,NA,NA,Employee did not resign
EMP08825,32,Female,Divorced,Operations,Logistics Coordinator,Business,3,Non-Travel,6,70298,14,14,2,0,0,2,5,No,3,4,4,2,3,4,4,No,,,NA,NA,NA,Employee did not resign
EMP08826,34,Male,Married,IT,Software Engineer,Medical,2,Non-Travel,1,89482,12,16,1,0,0,3,5,No,1,3,2,4,4,3,3,No,,,NA,NA,NA,Employee did not resign
EMP08827,32,Male,Married,Sales,Account Manager,Technical Degree,1,Travel_Rarely,3,17040,11,14,7,5,0,2,1,No,2,4,1,2,4,2,3,No,,,NA,NA,NA,Employee did not resign
EMP08828,33,Male,Married,Operations,Operations Manager,Human Resources,1,Travel_Frequently,11,75585,13,15,1,0,1,0,4,No,1,1,2,4,3,4,3,No,,,NA,NA,NA,Employee did not resign
EMP08829,36,Female,Married,R&D,Laboratory Technician,Marketing,2,Travel_Rarely,3,51360,14,18,0,0,0,0,0,Yes,0,1,1,2,4,4,4,Yes,Career Growth and Promotion,Felt there was no clear promotion path in current role.,Yes,Promotion,Yes,Action directly addressed the root cause of dissatisfaction
EMP08830,46,Male,Divorced,R&D,Data Scientist,Marketing,3,Travel_Rarely,10,12000,14,28,2,1,0,4,2,Yes,2,3,1,1,4,3,3,Yes,Compensation and Benefits,Raised concerns about stagnant compensation over the years.,Yes,Flexible Work,No,Action didn't address the actual root cause
EMP08831,35,Female,Single,Human Resources,HR Manager,Medical,4,Travel_Frequently,1,100544,22,17,7,4,5,4,4,No,0,2,4,4,3,4,4,No,,,NA,NA,NA,Employee did not resign
EMP08832,24,Female,Single,R&D,ML Engineer,Business,1,Travel_Rarely,1,61981,13,15,14,4,2,7,5,Yes,0,2,4,3,4,4,3,No,,,NA,NA,NA,Employee did not resign
EMP08833,26,Male,Divorced,Operations,Logistics Coordinator,Computer Science,2,Travel_Rarely,1,17552,14,10,2,1,1,3,5,Yes,2,2,1,4,1,3,3,No,,,NA,NA,NA,Employee did not resign
EMP08834,31,Male,Single,R&D,ML Engineer,Technical Degree,1,Travel_Rarely,7,61223,11,13,5,1,0,3,2,Yes,1,4,4,1,4,2,4,Yes,Compensation and Benefits,Cited lack of salary revision despite good performance.,No,Not Applicable,No,No retention conversation initiated before exit
EMP08835,43,Male,Single,Finance,Accountant,Medical,1,Travel_Frequently,6,20427,11,25,1,0,0,4,0,No,1,3,2,3,1,4,3,No,,,NA,NA,NA,Employee did not resign
EMP08836,29,Female,Married,Finance,Financial Analyst,Technical Degree,3,Travel_Frequently,1,89359,15,11,0,0,0,7,1,Yes,0,2,2,4,2,4,3,No,,,NA,NA,NA,Employee did not resign
EMP08837,24,Male,Married,Human Resources,HR Executive,Computer Science,1,Travel_Rarely,1,33030,12,6,5,3,0,4,0,Yes,2,3,3,4,1,4,3,No,,,NA,NA,NA,Employee did not resign
EMP08838,42,Male,Single,R&D,ML Engineer,Business,4,Travel_Rarely,3,85685,14,24,4,3,2,3,3,No,1,4,1,4,3,4,3,No,,,NA,NA,NA,Employee did not resign
EMP08839,20,Female,Divorced,Human Resources,HR Executive,Marketing,5,Travel_Rarely,2,87639,13,7,0,0,0,5,4,No,0,3,4,3,4,3,3,No,,,NA,NA,NA,Employee did not resign
EMP08840,23,Female,Single,Operations,Operations Manager,Marketing,3,Travel_Rarely,6,76357,11,8,4,3,1,3,1,No,1,4,3,3,1,3,4,No,,,NA,NA,NA,Employee did not resign
EMP08841,22,Female,Divorced,R&D,Research Scientist,Medical,3,Non-Travel,12,53656,15,7,0,0,0,0,4,No,2,3,3,4,3,2,3,No,,,NA,NA,NA,Employee did not resign
EMP08842,30,Male,Married,Marketing,Marketing Manager,Medical,4,Travel_Rarely,4,67302,13,12,0,0,0,0,3,No,3,3,4,3,2,3,3,No,,,NA,NA,NA,Employee did not resign
EMP08843,37,Female,Divorced,R&D,Laboratory Technician,Business,1,Travel_Frequently,28,57691,14,19,2,1,2,2,4,No,2,2,3,2,3,2,3,No,,,NA,NA,NA,Employee did not resign
EMP08844,45,Female,Divorced,Human Resources,Recruiter,Business,2,Travel_Rarely,10,59452,11,27,2,1,0,2,3,No,1,4,1,3,1,3,3,No,,,NA,NA,NA,Employee did not resign
EMP08845,39,Male,Divorced,Finance,Financial Analyst,Technical Degree,3,Travel_Rarely,1,94623,18,21,1,0,1,1,5,Yes,0,3,2,4,1,4,4,Yes,Career Growth and Promotion,Expressed frustration over being overlooked for promotion.,No,Not Applicable,No,No retention conversation initiated before exit
EMP08846,20,Female,Single,Human Resources,Recruiter,Marketing,3,Travel_Rarely,5,88023,20,8,2,1,2,5,4,No,3,3,4,1,4,2,3,No,,,NA,NA,NA,Employee did not resign
EMP08847,26,Female,Single,Sales,Sales Manager,Life Sciences,4,Travel_Rarely,6,96510,11,8,2,1,1,7,2,No,1,3,4,3,4,4,3,No,,,NA,NA,NA,Employee did not resign
EMP08848,35,Male,Divorced,Sales,Sales Executive,Life Sciences,1,Travel_Frequently,11,84698,14,17,0,0,0,1,2,Yes,0,3,4,3,4,4,3,Yes,Career Growth and Promotion,Accepted an offer from a more established company.,Yes,Promotion,No,Offer came too late; decision was already final
EMP08849,39,Male,Married,Human Resources,HR Manager,Business,2,Travel_Frequently,30,53246,11,21,2,1,1,1,3,No,0,3,3,4,2,2,3,No,,,NA,NA,NA,Employee did not resign
EMP08850,42,Male,Divorced,R&D,Data Scientist,Other,1,Travel_Rarely,22,47430,14,24,1,0,0,2,0,Yes,2,3,4,2,3,3,3,No,,,NA,NA,NA,Employee did not resign
EMP08851,28,Female,Divorced,Operations,Logistics Coordinator,Technical Degree,2,Travel_Rarely,1,89240,12,17,9,4,0,0,5,No,1,1,1,3,2,2,3,No,,,NA,NA,NA,Employee did not resign
EMP08852,27,Female,Married,Human Resources,HR Manager,Technical Degree,5,Travel_Rarely,13,99696,11,9,0,0,0,6,2,Yes,1,1,3,4,4,3,3,No,,,NA,NA,NA,Employee did not resign
EMP08853,27,Male,Divorced,Human Resources,Recruiter,Marketing,5,Travel_Frequently,1,75748,11,9,1,0,0,4,2,Yes,0,3,2,1,4,1,3,Yes,Managerial and team conflict,Mentioned communication issues within the immediate team.,Yes,Flexible Work,No,Action didn't address the actual root cause
EMP08854,23,Female,Married,Human Resources,HR Executive,Computer Science,5,Travel_Frequently,1,52874,21,5,1,0,0,0,2,No,0,3,2,1,4,3,3,No,,,NA,NA,NA,Employee did not resign
EMP08855,30,Male,Married,IT,Software Engineer,Business,4,Travel_Frequently,5,92468,13,12,5,2,1,4,1,No,0,3,3,2,3,2,3,Yes,Relocation and personal,Moving abroad for personal reasons.,Yes,Salary Hike,No,"Non-negotiable personal/relocation factor, action could not change outcome"
EMP08856,20,Male,Divorced,Marketing,Marketing Executive,Life Sciences,4,Travel_Rarely,4,77520,13,5,0,0,0,0,5,No,0,4,2,3,3,3,3,No,,,NA,NA,NA,Employee did not resign
EMP08857,38,Female,Divorced,IT,System Analyst,Computer Science,1,Travel_Rarely,5,52072,15,20,3,1,0,0,4,No,0,4,3,3,3,2,3,No,,,NA,NA,NA,Employee did not resign
EMP08858,30,Male,Married,IT,IT Support,Human Resources,4,Non-Travel,18,61397,17,12,3,1,0,6,2,No,1,3,3,4,3,4,3,No,,,NA,NA,NA,Employee did not resign
EMP08859,29,Male,Married,Human Resources,HR Executive,Business,1,Travel_Frequently,1,75331,15,11,0,0,0,4,1,No,0,3,2,2,1,2,3,No,,,NA,NA,NA,Employee did not resign
EMP08860,28,Female,Married,Human Resources,HR Manager,Business,5,Travel_Rarely,5,72669,21,10,0,0,0,2,1,No,1,4,4,2,2,4,3,Yes,Career Growth and Promotion,Left for a brand name company on the resume.,No,Not Applicable,No,No retention conversation initiated before exit
EMP08861,26,Female,Married,IT,Software Engineer,Computer Science,5,Travel_Rarely,8,46087,11,8,5,2,0,0,0,No,0,3,3,1,4,2,3,Yes,Career Growth and Promotion,Wanted faster career progression than company could offer.,No,Not Applicable,No,No retention conversation initiated before exit
